"geneID","gene.name","mean.log2.pfkm","fdr.hemisphere","fdr.treatment","fdr.interaction"
"ENSRNOG00000000001","AABR07013255.1",0.375106967647776,NA,NA,NA
"ENSRNOG00000000007","Gad1",6.36369990424093,0.823515469547758,0.5202846767638,0.999999999999993
"ENSRNOG00000000008","Alx4",0.228290803282093,NA,NA,NA
"ENSRNOG00000000009","Tmco5b",0.020060943447336,NA,NA,NA
"ENSRNOG00000000010","Cbln1",2.50605963397707,0.823515469547758,0.883684993650566,0.999999999999993
"ENSRNOG00000000012","Tcf15",2.32237731184105,0.875398161333436,0.41593577395296,0.999999999999993
"ENSRNOG00000000017","Steap1",0.333902459654665,NA,NA,NA
"ENSRNOG00000000021","AABR07061902.1",2.93993242732698,0.83734750815323,0.498651494499675,0.999999999999993
"ENSRNOG00000000024","Hebp1",5.53547693387338,0.823515469547758,0.46000445199397,0.999999999999993
"ENSRNOG00000000033","Tmcc2",6.23812406315148,0.823515469547758,0.874622224151949,0.999999999999993
"ENSRNOG00000000034","Nuak2",1.04886820509755,0.829109175032448,0.89594330640422,0.999999999999993
"ENSRNOG00000000035","Tmed11",0.0170416532905321,NA,NA,NA
"ENSRNOG00000000036","Klhdc8a",3.60181884902229,0.823515469547758,0.663821631548914,0.999999999999993
"ENSRNOG00000000040","RGD1304622",1.6542123938537,0.925706415750547,0.421813188663186,0.999999999999993
"ENSRNOG00000000041","Slc26a1",0.901088462502426,NA,NA,NA
"ENSRNOG00000000042","Xpr1",2.48098935666126,0.841789405680301,0.57754347247446,0.999999999999993
"ENSRNOG00000000043","Idua",2.71877420473887,0.823515469547758,0.634853434661016,0.999999999999993
"ENSRNOG00000000044","Tmem175",4.0910996978949,0.968940357541826,0.761588368013462,0.999999999999993
"ENSRNOG00000000047","Cd82",4.68959495520154,0.823515469547758,0.945037394055977,0.999999999999993
"ENSRNOG00000000048","Gak",4.41791233574074,0.846298316476698,0.856796425950433,0.999999999999993
"ENSRNOG00000000053","Crp",0.00351831635135551,NA,NA,NA
"ENSRNOG00000000054","Abhd8",8.32476218042243,0.903491203493728,0.15854800131706,0.999999999999993
"ENSRNOG00000000055","Fcrl6",0,NA,NA,NA
"ENSRNOG00000000060","Cplx1",8.66139850747829,0.823515469547758,0.980689688929407,0.999999999999993
"ENSRNOG00000000062","Pcgf3",2.99483553991934,0.965741503656944,0.854687740788926,0.999999999999993
"ENSRNOG00000000064","Atp5me",11.297540901712,0.823515469547758,0.764715970734067,0.999999999999993
"ENSRNOG00000000065","Pde6b",0.06329146929041,NA,NA,NA
"ENSRNOG00000000066","Fbxo28",3.49553059517823,0.907668783797131,0.925973967414726,0.999999999999993
"ENSRNOG00000000068","Ppp2r5a",4.71810642570487,0.823515469547758,0.96462301671449,0.999999999999993
"ENSRNOG00000000070","Dr1",1.30214765348701,0.823515469547758,0.272091328311836,0.999999999999993
"ENSRNOG00000000073","Tmed5",1.98784762960878,0.885733812396268,0.469302818710424,0.999999999999993
"ENSRNOG00000000075","Mtf2",2.08356536187876,0.8712952704837,0.64992453630887,0.999999999999993
"ENSRNOG00000000081","Antxr2",0.463442707208255,NA,NA,NA
"ENSRNOG00000000082","Hltf",2.44355619167649,0.84114141757421,0.42866099230565,0.999999999999993
"ENSRNOG00000000091","LOC103691556",0.046965788143414,NA,NA,NA
"ENSRNOG00000000095","Gpr89b",3.59654453845886,0.948146114918407,0.103152176437724,0.999999999999993
"ENSRNOG00000000096","Pdzk1",0.574378025812805,NA,NA,NA
"ENSRNOG00000000097","Cd160",0,NA,NA,NA
"ENSRNOG00000000098","Rnf115",5.21438015012194,0.823515469547758,0.494729879427142,0.999999999999993
"ENSRNOG00000000104","Thoc3",4.2388295884006,0.823515469547758,0.832111539646117,0.999999999999993
"ENSRNOG00000000105","Cplx2",8.35969487341426,0.833143255236653,0.534036637515153,0.999999999999993
"ENSRNOG00000000108","Aga",3.92845008479607,0.824901854010296,0.500559840476197,0.999999999999993
"ENSRNOG00000000109","Fgf20",0.0963924068925414,NA,NA,NA
"ENSRNOG00000000111","Coprs",6.37243014189401,0.823515469547758,0.736464298708131,0.999999999999993
"ENSRNOG00000000112","Champ1",3.06493410013448,0.904357362326827,0.928635546982082,0.999999999999993
"ENSRNOG00000000113","Elac1",1.88626847698838,0.824901854010296,0.593144754598728,0.999999999999993
"ENSRNOG00000000121","Pigv",1.33380034615437,0.978315180207971,0.965184823360525,0.999999999999993
"ENSRNOG00000000122","Ak2",3.56103951975927,0.827493885762011,0.908033030973916,0.999999999999993
"ENSRNOG00000000123","Rnf19b",4.32741243667045,0.823515469547758,0.489348512892957,0.999999999999993
"ENSRNOG00000000124","AABR07065970.1",0,NA,NA,NA
"ENSRNOG00000000127","Kpna6",3.44881444271996,0.828337965534472,0.699085507153124,0.999999999999993
"ENSRNOG00000000129","Phf24",5.20686419802797,0.823515469547758,0.673797186835574,0.999999999999993
"ENSRNOG00000000130","Dnajb5",5.99883479631778,0.823515469547758,0.147545166139637,0.999999999999993
"ENSRNOG00000000133","Txndc15",4.90330181491252,0.823515469547758,0.831644227095051,0.999999999999993
"ENSRNOG00000000137","Ly86",2.19812708207746,0.875398161333436,0.850172813025822,0.999999999999993
"ENSRNOG00000000138","Glis1",0.274288709288564,NA,NA,NA
"ENSRNOG00000000142","Plxdc2",3.09597927181924,0.823515469547758,0.891072911372011,0.999999999999993
"ENSRNOG00000000145","Pik3r3",2.07205890469228,0.847937594905868,0.645259525964904,0.999999999999993
"ENSRNOG00000000150","Dnajc1",2.86607696054265,0.925960401293657,0.374221607061944,0.999999999999993
"ENSRNOG00000000151","Ldlrap1",1.49290186065875,0.848239531813034,0.86859392695935,0.999999999999993
"ENSRNOG00000000155","Cog3",2.19525013522304,0.823515469547758,0.503880564252405,0.999999999999993
"ENSRNOG00000000156","LOC100911486",0.425563864359889,NA,NA,NA
"ENSRNOG00000000157","Atg12",5.27818286604926,0.996933340136887,0.418013649765961,0.999999999999993
"ENSRNOG00000000158","Cdo1",5.71253860269032,0.823515469547758,0.689623723881648,0.999999999999993
"ENSRNOG00000000161","Chm",1.91509710487978,0.964734901859895,0.457434701656877,0.999999999999993
"ENSRNOG00000000164","Lamp2",5.66056661444317,0.823515469547758,0.827884690498937,0.999999999999993
"ENSRNOG00000000165","Pfkfb1",0.0773081211371031,NA,NA,NA
"ENSRNOG00000000166","Apex2",1.98485337364995,0.823515469547758,0.559401277342501,0.999999999999993
"ENSRNOG00000000167","Alas2",0.819689936762417,NA,NA,NA
"ENSRNOG00000000168","Gatm",6.31804734706533,0.941194855381393,0.466093614273543,0.999999999999993
"ENSRNOG00000000169","Spata5l1",1.57114447250074,0.991141308325743,0.483928243132471,0.999999999999993
"ENSRNOG00000000170","Slc30a4",3.56839839418226,0.830727326888961,0.635570214560105,0.999999999999993
"ENSRNOG00000000172","Sqor",2.70905817184676,0.823515469547758,0.793073392441239,0.999999999999993
"ENSRNOG00000000175","Mier2",3.56899554059735,0.941397741895391,0.255726157356079,0.999999999999993
"ENSRNOG00000000177","Plpp2",2.31840188874891,0.824901854010296,0.949237830305506,0.999999999999993
"ENSRNOG00000000184","Tmprss6",0.0162958783679133,NA,NA,NA
"ENSRNOG00000000185","Mpst",4.89120664893841,0.823515469547758,0.734574953807223,0.999999999999993
"ENSRNOG00000000186","Tst",6.32566433194198,0.824778455139227,0.540661120374936,0.999999999999993
"ENSRNOG00000000187","Csf2rb",0.295881720970561,NA,NA,NA
"ENSRNOG00000000190","AABR07058539.1",1.01325955195334,0.823515469547758,0.728851363701857,0.999999999999993
"ENSRNOG00000000195","LOC108348048",0.219798943238992,NA,NA,NA
"ENSRNOG00000000196","Cyp19a1",0.349502687501083,NA,NA,NA
"ENSRNOG00000000199","Dppa5",0,NA,NA,NA
"ENSRNOG00000000201","Gsta5",0,NA,NA,NA
"ENSRNOG00000000204","Syncrip",3.19158745458305,0.825350686476718,0.669811500058885,0.999999999999993
"ENSRNOG00000000219","Ano10",4.14691353788659,0.846462515667909,0.61708562478308,0.999999999999993
"ENSRNOG00000000221","Abhd5",2.87190912870906,0.823515469547758,0.959470925927705,0.999999999999993
"ENSRNOG00000000230","Lmf1",3.13958585354125,0.974277048363306,0.442985715989866,0.999999999999993
"ENSRNOG00000000231","Kctd17",6.88101732873472,0.823515469547758,0.632337772113424,0.999999999999993
"ENSRNOG00000000233","Grm6",0.358187500725665,NA,NA,NA
"ENSRNOG00000000236","Zfp207",4.8823263214275,0.872527313814715,0.499653764948374,0.999999999999993
"ENSRNOG00000000237","RGD1310429",2.60739097745467,0.823875025564177,0.728355885831534,0.999999999999993
"ENSRNOG00000000239","Ccl7",0.201550505378644,NA,NA,NA
"ENSRNOG00000000244","Coil",2.73280785327141,0.823515469547758,0.83500497671819,0.999999999999993
"ENSRNOG00000000245","Slc16a6",1.12234170559875,0.997527916216711,0.76917812868861,0.999999999999993
"ENSRNOG00000000246","Amz2",5.79928309451288,0.825449513642922,0.628898126621367,0.999999999999993
"ENSRNOG00000000247","Mfsd11",3.49320733684607,0.896383611334218,0.328782241788509,0.999999999999993
"ENSRNOG00000000248","Srsf2",6.05474989388896,0.823515469547758,0.994332111459867,0.999999999999993
"ENSRNOG00000000249","Mettl23",3.64755569382154,0.823515469547758,0.715140425856906,0.999999999999993
"ENSRNOG00000000250","Jmjd6",3.80972834901364,0.998409104736318,0.394666489617188,0.999999999999993
"ENSRNOG00000000251","St6galnac1",0.051745340436977,NA,NA,NA
"ENSRNOG00000000252","AABR07042687.1",0,NA,NA,NA
"ENSRNOG00000000257","Smpd3",3.90695581898901,0.823515469547758,0.883276566660783,0.999999999999993
"ENSRNOG00000000258","Prmt7",4.30698407205076,0.911976514262429,0.6925101450126,0.999999999999993
"ENSRNOG00000000262","Zfp821",4.45094934146785,0.823515469547758,0.610838862126702,0.999999999999993
"ENSRNOG00000000264","Def8",3.42285078554502,0.823515469547758,0.721830855803242,0.999999999999993
"ENSRNOG00000000274","Phyhipl",7.02062288299144,0.823515469547758,0.648643499480498,0.999999999999993
"ENSRNOG00000000275","Fam13c",2.75205687266141,0.830648413722172,0.53607662093654,0.999999999999993
"ENSRNOG00000000277","Tet1",0.103424504548658,NA,NA,NA
"ENSRNOG00000000279","Rtn4ip1",2.70599887599869,0.823515469547758,0.791670259883296,0.999999999999993
"ENSRNOG00000000281","Prodh1",4.79549414243431,0.958898307739745,0.993866555284565,0.999999999999993
"ENSRNOG00000000282","Gsc2",0.00855741770044701,NA,NA,NA
"ENSRNOG00000000283","Ess2",3.93765236357595,0.833302262278036,0.819869119288368,0.999999999999993
"ENSRNOG00000000288","Scarf2",2.02009997224387,0.854870698250264,0.499653764948374,0.999999999999993
"ENSRNOG00000000299","Foxo3",2.01214728266077,0.823515469547758,0.673797186835574,0.999999999999993
"ENSRNOG00000000302","Sesn1",4.48956783246894,0.823515469547758,0.233667947636028,0.999999999999993
"ENSRNOG00000000303","Cep57l1",1.96177295605829,0.975395207313644,0.532464888530139,0.999999999999993
"ENSRNOG00000000304","Cd164",5.10568638187429,0.835624614789695,0.491193631455765,0.999999999999993
"ENSRNOG00000000306","Smpd2",2.62239330045468,0.823515469547758,0.501695188218295,0.999999999999993
"ENSRNOG00000000307","Mical1",1.65423316921402,0.824901854010296,0.436130206920913,0.999999999999993
"ENSRNOG00000000308","Zbtb24",1.74374496786552,0.823515469547758,0.444301530997582,0.999999999999993
"ENSRNOG00000000312","Fig4",4.29929937962404,0.823515469547758,0.327989751149411,0.999999999999993
"ENSRNOG00000000314","Sec63",4.47512483631299,0.823515469547758,0.654332413715744,0.999999999999993
"ENSRNOG00000000316","Sobp",4.71927831456194,0.823515469547758,0.668504352826142,0.999999999999993
"ENSRNOG00000000320","AABR07045462.1",0,NA,NA,NA
"ENSRNOG00000000321","Cd24",5.31843533259072,0.969906488733499,0.499653764948374,0.999999999999993
"ENSRNOG00000000322","Atg5",3.69087836778063,0.829109175032448,0.5202846767638,0.999999999999993
"ENSRNOG00000000323","Prdm1",0.128387412135721,NA,NA,NA
"ENSRNOG00000000327","Hace1",4.28417769085706,0.837327815482403,0.499653764948374,0.999999999999993
"ENSRNOG00000000335","Ermap",0.0154725480177613,NA,NA,NA
"ENSRNOG00000000340","Rtraf",6.69594788722887,0.823515469547758,0.588696742500665,0.999999999999993
"ENSRNOG00000000341","Nid2",0.63826920479047,NA,NA,NA
"ENSRNOG00000000345","AABR07064998.1",0.00599297343088929,NA,NA,NA
"ENSRNOG00000000368","Grik2",2.96439034635028,0.823515469547758,0.454762534392172,0.999999999999993
"ENSRNOG00000000373","AABR07044900.1",0.332977668049143,NA,NA,NA
"ENSRNOG00000000376","Tmem167b",0.13589310315071,NA,NA,NA
"ENSRNOG00000000378","AABR07044914.1",0.0958194017565866,NA,NA,NA
"ENSRNOG00000000383","Mypn",0.203638219557064,NA,NA,NA
"ENSRNOG00000000384","Atoh7",1.02776528978678,0.986736722017597,0.28733334814116,0.999999999999993
"ENSRNOG00000000386","Pbld1",1.37888739110401,0.889467855856342,0.903544727234292,0.999999999999993
"ENSRNOG00000000387","Slc25a16",3.17777858024826,0.859679398050583,0.226562816883422,0.999999999999993
"ENSRNOG00000000390","LOC100910755",1.03992037557916,0.860886178171405,0.859011850244764,0.999999999999993
"ENSRNOG00000000392","Supv3l1",3.81861438867639,0.823515469547758,0.689803426475699,0.999999999999993
"ENSRNOG00000000394","Srgn",4.63250076831839,0.926005040291534,0.924390362078095,0.999999999999993
"ENSRNOG00000000395","Kif1bp",6.10079428243956,0.823515469547758,0.901837597588602,0.999999999999993
"ENSRNOG00000000396","Ddx50",4.52839982384604,0.985824446653345,0.489096843835641,0.999999999999993
"ENSRNOG00000000397","Ccar1",2.94302662669896,0.823515469547758,0.831046450077796,0.999999999999993
"ENSRNOG00000000398","Zup1",2.79761438764552,0.823515469547758,0.746175860265754,0.999999999999993
"ENSRNOG00000000401","Gprc6a",0,NA,NA,NA
"ENSRNOG00000000405","Vgll2",0.0273107795263131,NA,NA,NA
"ENSRNOG00000000406","Ros1",0.0446892839487649,NA,NA,NA
"ENSRNOG00000000407","Dcbld1",1.31333882889446,0.883558837857676,0.924503649798713,0.999999999999993
"ENSRNOG00000000408","Gopc",4.00516273864048,0.841222830299293,0.664010962035291,0.999999999999993
"ENSRNOG00000000410","Nepn",0.0569045123858906,NA,NA,NA
"ENSRNOG00000000411","Nus1",4.73691127992708,0.823515469547758,0.542634693443338,0.999999999999993
"ENSRNOG00000000412","Slc35f1",3.96014390005016,0.823515469547758,0.628898126621367,0.999999999999993
"ENSRNOG00000000413","Pln",1.06023649260163,0.823515469547758,0.683228707729229,0.999999999999993
"ENSRNOG00000000414","Cep85l",0.50455314809269,NA,NA,NA
"ENSRNOG00000000415","Asf1a",3.87357795132332,0.823515469547758,0.676982531901354,0.999999999999993
"ENSRNOG00000000417","Numa1",3.32859217043583,0.823515469547758,0.946169008416936,0.999999999999993
"ENSRNOG00000000418","Zbtb12",2.4194136686973,0.99300199827125,0.628898126621367,0.999999999999993
"ENSRNOG00000000419","Cfb",0.313442073145566,NA,NA,NA
"ENSRNOG00000000420","Nelfe",5.61599410555785,0.903491203493728,0.609075028504961,0.999999999999993
"ENSRNOG00000000421","Skiv2l",3.87549604823509,0.973135689632703,0.577258580821936,0.999999999999993
"ENSRNOG00000000422","Dxo",3.03755500842074,0.823515469547758,0.688716518413392,0.999999999999993
"ENSRNOG00000000423","AABR07044388.1",0.21500113486769,NA,NA,NA
"ENSRNOG00000000428","Cyp21a1",0.047862469387212,NA,NA,NA
"ENSRNOG00000000431","Atf6b",5.87995932626728,0.825449513642922,0.652898737119342,0.999999999999993
"ENSRNOG00000000432","Fkbpl",4.77911406826936,0.823515469547758,0.640844683935637,0.999999999999993
"ENSRNOG00000000433","Prrt1",6.92551093560714,0.823515469547758,0.50759618510019,0.999999999999993
"ENSRNOG00000000435","Ppt2",4.56087662299416,0.823515469547758,0.48114159182434,0.999999999999993
"ENSRNOG00000000436","Egfl8",2.56237747278599,0.854476387602452,0.656550652485762,0.999999999999993
"ENSRNOG00000000437","Agpat1",6.9124669600727,0.823515469547758,0.559321509683546,0.999999999999993
"ENSRNOG00000000438","Rnf5",7.42682907260002,0.962766345589284,0.556208438561208,0.999999999999993
"ENSRNOG00000000439","Ager",2.00788548558196,0.88970331040095,0.713987402054234,0.999999999999993
"ENSRNOG00000000440","Pbx2",5.1257917737897,0.823515469547758,0.767223857242993,0.999999999999993
"ENSRNOG00000000441","Gpsm3",2.32803252643525,0.858040145439882,0.670289369068788,0.999999999999993
"ENSRNOG00000000442","Notch4",1.57618982770366,0.892189646662146,0.334795300978232,0.999999999999993
"ENSRNOG00000000443","LOC103689965",1.69101089932837,0.823515469547758,0.480817529665885,0.999999999999993
"ENSRNOG00000000446","LOC100911983",0,NA,NA,NA
"ENSRNOG00000000451","RT1-Ba",0.520332413785488,NA,NA,NA
"ENSRNOG00000000454","RT1-DOb",0.296312596265385,NA,NA,NA
"ENSRNOG00000000455","LOC103689996",0.361082299344911,NA,NA,NA
"ENSRNOG00000000456","Psmb8",2.06045011277414,0.888812561493362,0.885563644246479,0.999999999999993
"ENSRNOG00000000457","Tap1",1.55159861888848,0.970911356525127,0.641840542900828,0.999999999999993
"ENSRNOG00000000459","Psmb9",3.16689996965472,0.823515469547758,0.816484394480919,0.999999999999993
"ENSRNOG00000000461","Brd2",1.22023282150069,0.823515469547758,0.644404169410264,0.999999999999993
"ENSRNOG00000000463","Col11a2",3.60680364350645,0.823515469547758,0.946145082078533,0.999999999999993
"ENSRNOG00000000464","Rxrb",5.42582179094001,0.861711511667424,0.5202846767638,0.999999999999993
"ENSRNOG00000000465","Slc39a7",5.490231962422,0.823515469547758,0.731237644978989,0.999999999999993
"ENSRNOG00000000466","Hsd17b8",5.36143047652304,0.829109175032448,0.854687740788926,0.999999999999993
"ENSRNOG00000000467","Ring1",5.35907717214109,0.866127198666428,0.523000100958017,0.999999999999993
"ENSRNOG00000000470","Vps52",4.61877149237282,0.823515469547758,0.858051076547946,0.999999999999993
"ENSRNOG00000000471","B3galt4",2.48665551046208,0.823515469547758,0.584262037321639,0.999999999999993
"ENSRNOG00000000473","Pfdn6",8.75954988967813,0.937824403961164,0.62072233339143,0.999999999999993
"ENSRNOG00000000474","Rgl2",3.64644698169,0.975395207313644,0.587627354544915,0.999999999999993
"ENSRNOG00000000476","Zbtb22",4.49908186835948,0.864725144732369,0.910379671741081,0.999999999999993
"ENSRNOG00000000477","Daxx",4.57877429512234,0.945074157944137,0.523000100958017,0.999999999999993
"ENSRNOG00000000478","AA926063",0.710419265952796,NA,NA,NA
"ENSRNOG00000000479","Kifc1",0.797304130936753,NA,NA,NA
"ENSRNOG00000000480","Phf1",4.55874649223024,0.939886476193492,0.5202846767638,0.999999999999993
"ENSRNOG00000000481","Cuta",7.51432454553145,0.823515469547758,0.499653764948374,0.999999999999993
"ENSRNOG00000000483","Syngap1",5.97440543399337,0.823515469547758,0.676910730302164,0.999999999999993
"ENSRNOG00000000485","Bak1",2.96078712940155,0.823515469547758,0.635570214560105,0.999999999999993
"ENSRNOG00000000486","Ggnbp1",0.688147955946273,NA,NA,NA
"ENSRNOG00000000487","Grm4",3.44283760793145,0.823515469547758,0.673797186835574,0.999999999999993
"ENSRNOG00000000488","Hmga1",6.34759009877581,0.830014353888686,0.96653323024753,0.999999999999993
"ENSRNOG00000000490","Rps10",10.0966543743873,0.823515469547758,0.911712781016703,0.999999999999993
"ENSRNOG00000000491","Spdef",0.489783564503029,NA,NA,NA
"ENSRNOG00000000493","Snrpc",5.25585228985499,0.823515469547758,0.850172813025822,0.999999999999993
"ENSRNOG00000000495","Uhrf1bp1",0.909998082675757,NA,NA,NA
"ENSRNOG00000000498","Anks1a",2.59383688133334,0.823515469547758,0.534306642244679,0.999999999999993
"ENSRNOG00000000499","Tcp11",0.0882730303806247,NA,NA,NA
"ENSRNOG00000000500","Scube3",0.0417174603758407,NA,NA,NA
"ENSRNOG00000000501","Zfp523",5.02650612442675,0.823515469547758,0.46629722976775,0.999999999999993
"ENSRNOG00000000502","Def6",0.558192001501075,NA,NA,NA
"ENSRNOG00000000503","Ppard",3.73064815138085,0.823515469547758,0.139014299146802,0.999999999999993
"ENSRNOG00000000504","Fance",3.46928476865812,0.823515469547758,0.883276566660783,0.999999999999993
"ENSRNOG00000000505","Rpl10a",8.96053775486084,0.823515469547758,0.946662155483505,0.999999999999993
"ENSRNOG00000000506","Tead3",1.23140869799562,0.823515469547758,0.660692332482342,0.999999999999993
"ENSRNOG00000000507","Tulp1",0.0411230661044127,NA,NA,NA
"ENSRNOG00000000508","Armc12",0.0185884358707718,NA,NA,NA
"ENSRNOG00000000510","Clps",0.140852578275327,NA,NA,NA
"ENSRNOG00000000511","Srpk1",4.2795340334258,0.823515469547758,0.888522980957708,0.999999999999993
"ENSRNOG00000000512","Slc26a8",2.79771716453796,0.874247314585722,0.972623405287005,0.999999999999993
"ENSRNOG00000000513","Mapk14",4.17783149268759,0.823875025564177,0.964887399025797,0.999999999999993
"ENSRNOG00000000515","Mapk13",0.00950083150355693,NA,NA,NA
"ENSRNOG00000000516","Pxt1",0,NA,NA,NA
"ENSRNOG00000000517","Kctd20",2.37485462941936,0.837779594262851,0.680916261220144,0.999999999999993
"ENSRNOG00000000519","Stk38",3.05447822246614,0.921941965019881,0.942039880824324,0.999999999999993
"ENSRNOG00000000520","Srsf3",6.23179576731281,0.924742313991722,0.628980243649836,0.999999999999993
"ENSRNOG00000000521","Cdkn1a",3.71074908808562,0.857050845772101,0.0698766266609288,0.999999999999993
"ENSRNOG00000000522","Cpne5",5.58594520506149,0.823515469547758,0.832111539646117,0.999999999999993
"ENSRNOG00000000523","Ppil1",4.88229010926173,0.823515469547758,0.680935950985041,0.999999999999993
"ENSRNOG00000000524","RGD735065",5.69717508127041,0.823515469547758,0.467175611631744,0.999999999999993
"ENSRNOG00000000525","Pi16",3.83187557380801,0.823515469547758,0.719842687389082,0.999999999999993
"ENSRNOG00000000527","Mtch1",9.02412479852971,0.823515469547758,0.467175611631744,0.999999999999993
"ENSRNOG00000000528","Fgd2",1.49485526582217,0.93132733714393,0.499653764948374,0.999999999999993
"ENSRNOG00000000529","Pim1",1.24350921017511,0.823515469547758,0.696144274007015,0.999999999999993
"ENSRNOG00000000531","Ccdc167",3.35327650563082,0.823515469547758,0.668894054451106,0.999999999999993
"ENSRNOG00000000532","Cmtr1",4.69173685502322,0.823515469547758,0.957542921343835,0.999999999999993
"ENSRNOG00000000536","Mdga1",1.29300711475976,0.823515469547758,0.88841687892027,0.999999999999993
"ENSRNOG00000000540","Btbd9",3.60421490216786,0.823515469547758,0.543424610072928,0.999999999999993
"ENSRNOG00000000541","Glo1",7.16172216425116,0.851334618101446,0.532115068227857,0.999999999999993
"ENSRNOG00000000542","Dnah8",0.0964958434034176,NA,NA,NA
"ENSRNOG00000000543","Frk",0.129989249841896,NA,NA,NA
"ENSRNOG00000000546","Nt5dc1",1.53751297255543,0.823515469547758,0.566903150281105,0.999999999999993
"ENSRNOG00000000547","Tspyl4",5.5875876272985,0.829860759123922,0.567244396776316,0.999999999999993
"ENSRNOG00000000549","Tspyl1",6.56468362002087,0.933603311217045,0.517021799493026,0.999999999999993
"ENSRNOG00000000551","Fam241b",6.01303648411749,0.823515469547758,0.913823704837558,0.999999999999993
"ENSRNOG00000000552","Col13a1",1.12892548622966,0.823515469547758,0.900893652862243,0.999999999999993
"ENSRNOG00000000556","Nodal",0.0165971710894279,NA,NA,NA
"ENSRNOG00000000557","Ppa1",7.30919556252466,0.838105462249471,0.498090832458129,0.999999999999993
"ENSRNOG00000000559","Npffr1",0.211533373694122,NA,NA,NA
"ENSRNOG00000000560","Lrrc20",2.57202263882366,0.911629557986468,0.629112206556768,0.999999999999993
"ENSRNOG00000000561","Pald1",2.0534271693199,0.823515469547758,0.768905726186773,0.999999999999993
"ENSRNOG00000000562","Prf1",0.0442729627650617,NA,NA,NA
"ENSRNOG00000000563","Adamts14",0.137311909620113,NA,NA,NA
"ENSRNOG00000000564","Tbata",0.464195351260648,NA,NA,NA
"ENSRNOG00000000565","Sgpl1",2.95161961305246,0.889836710375429,0.816340661705714,0.999999999999993
"ENSRNOG00000000566","Pcbd1",4.26900424562523,0.823515469547758,0.883276566660783,0.999999999999993
"ENSRNOG00000000567","Unc5b",2.47427456133906,0.829109175032448,0.559321509683546,0.999999999999993
"ENSRNOG00000000568","Slc29a3",2.89236116836756,0.933603311217045,0.715817654165349,0.999999999999993
"ENSRNOG00000000569","Vsir",4.2300717970501,0.976814195520599,0.914871640342353,0.999999999999993
"ENSRNOG00000000571","Psap",9.79913140304085,0.823515469547758,0.870129314098562,0.999999999999993
"ENSRNOG00000000572","Chst3",0.817134791621972,NA,NA,NA
"ENSRNOG00000000574","AC096404.1",0,NA,NA,NA
"ENSRNOG00000000576","Anapc16",4.12662552317706,0.823515469547758,0.731800561793537,0.999999999999993
"ENSRNOG00000000579","Marcks",5.31943860783473,0.823515469547758,0.279318617389082,0.999999999999993
"ENSRNOG00000000580","Calhm4",0.499997345271216,NA,NA,NA
"ENSRNOG00000000581","Cdc40",3.72991796573416,0.823515469547758,0.234031934047836,0.999999999999993
"ENSRNOG00000000582","Ddo",3.89381805570581,0.823515469547758,0.605959777072447,0.999999999999993
"ENSRNOG00000000583","Cdk19",3.67907510447569,0.823515469547758,0.699085507153124,0.999999999999993
"ENSRNOG00000000585","Amd1",5.93604592109685,0.930336323839505,0.483411856786615,0.999999999999993
"ENSRNOG00000000586","Gtf3c6",4.75204209689158,0.823515469547758,0.941250642331073,0.999999999999993
"ENSRNOG00000000587","Rpf2",4.8902580701318,0.823515469547758,0.630202064141385,0.999999999999993
"ENSRNOG00000000588","Slc16a10",0.0959394060217903,NA,NA,NA
"ENSRNOG00000000589","RGD1310495",0.406085895159925,NA,NA,NA
"ENSRNOG00000000590","Naglt1",0.017407482086665,NA,NA,NA
"ENSRNOG00000000593","Rev3l",1.44466992135723,0.823515469547758,0.713679407151945,0.999999999999993
"ENSRNOG00000000595","Traf3ip2",0.889237204795496,NA,NA,NA
"ENSRNOG00000000596","Fyn",5.68726675650569,0.823515469547758,0.81374408139374,0.999999999999993
"ENSRNOG00000000597","Ccn6",0.0847324551037767,NA,NA,NA
"ENSRNOG00000000598","Tube1",0.928403342189324,NA,NA,NA
"ENSRNOG00000000599","Lama4",1.35870346410217,0.823515469547758,0.727825792324928,0.999999999999993
"ENSRNOG00000000604","Hdac2",5.32238297082589,0.823515469547758,0.769694945722365,0.999999999999993
"ENSRNOG00000000605","Hs3st5",2.08250245919342,0.823515469547758,0.660692332482342,0.999999999999993
"ENSRNOG00000000606","Pcdh15",0.317931998460314,NA,NA,NA
"ENSRNOG00000000607","RGD1559903",0,NA,NA,NA
"ENSRNOG00000000609","Ipmk",2.45588144382208,0.823515469547758,0.374825069206061,0.999999999999993
"ENSRNOG00000000610","Cisd1",7.97834321817408,0.823515469547758,0.875941901499571,0.999999999999993
"ENSRNOG00000000611","Ube2d1",5.14455499267001,0.825462830258452,0.192200292524512,0.999999999999993
"ENSRNOG00000000613","Tfam",4.71794713043174,0.823515469547758,0.910494421130617,0.999999999999993
"ENSRNOG00000000614","Bicc1",0.804891944210931,NA,NA,NA
"ENSRNOG00000000618","Mdga2",1.44749080740938,0.839996078628419,0.864437588404007,0.999999999999993
"ENSRNOG00000000620","AABR07041078.1",0,NA,NA,NA
"ENSRNOG00000000622","Hint1",8.79261377896517,0.823515469547758,0.60449313283046,0.999999999999993
"ENSRNOG00000000630","AABR07044783.1",0,NA,NA,NA
"ENSRNOG00000000632","Cdk1",0.840299332963519,NA,NA,NA
